SqFt,Bedrooms,Bathrooms,GarageCars,Age,LotSize,Floors,Pool,Fireplace,Renovated,Neighborhood,Condition,Style,Price
2507.0,4.0,1.5,1.0,17.0,3257.0,3.0,1.0,1.0,0.0,Midtown,Excellent,Cape Cod,526500.0
4515.0,5.0,3.5,1.0,16.0,13563.0,3.0,0.0,1.0,1.0,Uptown,Excellent,Modern,958200.0
4824.0,4.0,3.0,3.0,27.0,5514.0,3.0,0.0,1.0,0.0,Westside,Fair,Cape Cod,693300.0
4838.0,4.0,1.5,2.0,25.0,19342.0,1.5,1.0,0.0,1.0,Westside,Poor,Victorian,586700.0
3933.0,4.0,1.5,2.0,51.0,15847.0,2.0,0.0,1.0,0.0,Uptown,Poor,Ranch,495500.0
2863.0,6.0,2.5,1.0,46.0,3883.0,2.0,0.0,1.0,0.0,Midtown,Poor,Ranch,341200.0
3025.0,3.0,2.5,1.0,43.0,18056.0,2.0,0.0,1.0,1.0,Uptown,Excellent,Ranch,675500.0
4916.0,5.0,1.5,2.0,0.0,6534.0,2.0,0.0,0.0,0.0,Downtown,Excellent,Ranch,1052000.0
,5.0,4.0,,28.0,11821.0,2.0,0.0,0.0,0.0,Downtown,Good,Victorian,417600.0
2190.0,6.0,2.0,0.0,43.0,3534.0,2.5,0.0,0.0,1.0,Downtown,Good,Ranch,426500.0
4557.0,,2.0,2.0,14.0,3900.0,1.0,0.0,0.0,1.0,Midtown,Fair,Ranch,661100.0
2361.0,5.0,1.0,2.0,25.0,6343.0,1.0,0.0,1.0,0.0,Eastside,Poor,Victorian,266400.0
1710.0,2.0,4.0,0.0,43.0,11619.0,3.0,0.0,0.0,0.0,Midtown,Poor,Modern,252500.0
3110.0,5.0,1.5,3.0,47.0,11772.0,3.0,0.0,0.0,0.0,Heritage,Good,Modern,444000.0
2098.0,5.0,4.0,2.0,51.0,17400.0,3.0,0.0,1.0,0.0,Suburbs,Poor,Ranch,290100.0
4530.0,2.0,2.5,0.0,25.0,4972.0,1.5,0.0,0.0,0.0,Midtown,Poor,Cape Cod,505400.0
4608.0,5.0,4.0,3.0,23.0,15490.0,2.0,0.0,1.0,0.0,Suburbs,Excellent,Victorian,847600.0
2015.0,2.0,1.5,3.0,22.0,2105.0,1.0,0.0,1.0,0.0,Uptown,Good,Colonial,376500.0
2977.0,4.0,1.5,1.0,40.0,7239.0,1.5,0.0,1.0,0.0,Eastside,Fair,Colonial,349400.0
4931.0,5.0,3.5,1.0,25.0,5150.0,2.5,0.0,1.0,1.0,Uptown,Poor,Cape Cod,670800.0
3891.0,2.0,3.5,1.0,24.0,4230.0,1.5,0.0,0.0,0.0,Uptown,Poor,Victorian,499400.0
1627.0,3.0,2.5,2.0,10.0,12521.0,2.0,1.0,0.0,0.0,Westside,Fair,Colonial,333000.0
3240.0,5.0,1.0,,28.0,18212.0,1.0,0.0,1.0,1.0,Lakeside,Fair,Victorian,580000.0
3365.0,3.0,4.0,1.0,14.0,14005.0,2.0,1.0,0.0,1.0,Suburbs,Good,Ranch,601000.0
3509.0,6.0,2.0,0.0,31.0,17373.0,2.5,0.0,0.0,0.0,Downtown,Poor,Ranch,516000.0
807.0,1.0,4.0,0.0,53.0,12645.0,2.0,0.0,1.0,1.0,Suburbs,Poor,Colonial,120700.0
1987.0,5.0,4.0,1.0,46.0,2966.0,2.0,1.0,0.0,0.0,Eastside,Poor,Colonial,239900.0
4374.0,5.0,3.5,2.0,28.0,8227.0,3.0,1.0,0.0,0.0,Heritage,Fair,Colonial,589700.0
1737.0,6.0,3.0,3.0,58.0,16826.0,1.5,0.0,0.0,0.0,Suburbs,Fair,Ranch,294800.0
1988.0,1.0,3.0,0.0,58.0,2795.0,1.5,0.0,0.0,0.0,Downtown,Poor,Modern,224000.0
2086.0,6.0,2.5,0.0,26.0,3749.0,2.5,0.0,1.0,1.0,Eastside,Good,Ranch,304600.0
1462.0,3.0,1.0,1.0,45.0,17008.0,2.0,0.0,0.0,0.0,Heritage,Fair,Colonial,164700.0
1368.0,3.0,2.0,,20.0,3139.0,3.0,0.0,0.0,1.0,Eastside,Poor,Cape Cod,208600.0
2192.0,3.0,3.5,3.0,52.0,19269.0,1.0,0.0,0.0,0.0,Heritage,Good,Ranch,351900.0
4459.0,4.0,3.5,2.0,22.0,15654.0,1.0,0.0,1.0,0.0,Westside,Fair,Colonial,633800.0
706.0,4.0,2.5,2.0,15.0,13972.0,1.5,0.0,0.0,0.0,Downtown,Fair,Victorian,249200.0
1917.0,3.0,3.0,0.0,8.0,11653.0,2.0,0.0,0.0,0.0,Midtown,Fair,Colonial,358300.0
960.0,1.0,1.0,0.0,50.0,3608.0,3.0,0.0,1.0,1.0,Lakeside,Poor,Colonial,152300.0
3114.0,6.0,2.5,0.0,17.0,9461.0,2.0,0.0,0.0,1.0,Eastside,Fair,Ranch,421400.0
1777.0,2.0,2.5,2.0,48.0,16539.0,2.0,1.0,1.0,1.0,Suburbs,Good,Victorian,326600.0
4105.0,1.0,4.0,1.0,5.0,18269.0,1.0,0.0,0.0,1.0,Suburbs,Poor,Modern,491100.0
3215.0,4.0,2.0,0.0,30.0,10045.0,2.0,1.0,0.0,0.0,Westside,Good,Victorian,457900.0
4070.0,3.0,1.5,2.0,25.0,17107.0,2.0,0.0,0.0,0.0,Midtown,Poor,Cape Cod,518000.0
3430.0,4.0,2.0,3.0,26.0,15978.0,2.0,1.0,1.0,0.0,Eastside,Good,Modern,543900.0
2585.0,6.0,1.5,1.0,10.0,3037.0,2.5,0.0,0.0,1.0,Uptown,Poor,Modern,419500.0
4402.0,1.0,2.5,3.0,4.0,13163.0,2.0,1.0,0.0,0.0,Uptown,Poor,Victorian,655100.0
2747.0,2.0,3.0,2.0,20.0,13089.0,1.0,1.0,0.0,0.0,Westside,Fair,Modern,428600.0
4784.0,4.0,3.5,2.0,28.0,11771.0,1.0,0.0,0.0,1.0,Downtown,Good,Victorian,866200.0
4977.0,5.0,4.0,3.0,47.0,15900.0,1.0,0.0,1.0,0.0,Midtown,Good,Cape Cod,784400.0
3232.0,4.0,1.0,0.0,27.0,18010.0,2.5,0.0,1.0,0.0,Uptown,Fair,Victorian,514000.0
3600.0,3.0,1.5,3.0,,11908.0,3.0,0.0,0.0,0.0,Lakeside,Poor,Victorian,556700.0
1799.0,4.0,2.0,3.0,15.0,7766.0,3.0,0.0,0.0,0.0,Westside,Fair,Ranch,353400.0
4202.0,6.0,1.5,,36.0,19694.0,1.5,0.0,0.0,0.0,Midtown,Excellent,Cape Cod,779000.0
3587.0,3.0,3.5,2.0,26.0,19345.0,1.0,1.0,1.0,1.0,Uptown,Poor,Victorian,566800.0
4580.0,6.0,1.0,3.0,54.0,14348.0,2.5,0.0,0.0,1.0,Suburbs,Good,Modern,632600.0
1848.0,5.0,1.0,,26.0,13531.0,1.0,0.0,0.0,0.0,Suburbs,Fair,Modern,301300.0
4086.0,2.0,4.0,3.0,34.0,3874.0,2.5,1.0,1.0,1.0,Uptown,Poor,Ranch,597100.0
2722.0,2.0,4.0,3.0,3.0,9229.0,1.5,0.0,1.0,1.0,Lakeside,Good,Modern,645400.0
1496.0,5.0,1.5,3.0,11.0,5569.0,3.0,0.0,0.0,1.0,Downtown,Poor,Victorian,310800.0
1436.0,2.0,2.0,1.0,51.0,11268.0,2.5,0.0,0.0,1.0,Downtown,Fair,Colonial,258400.0
3117.0,3.0,2.5,2.0,20.0,16872.0,2.5,1.0,1.0,1.0,Eastside,Poor,Colonial,393600.0
2073.0,2.0,2.5,1.0,25.0,6041.0,2.0,0.0,1.0,0.0,Suburbs,Good,Modern,316300.0
1138.0,4.0,4.0,,35.0,19941.0,3.0,0.0,0.0,0.0,Lakeside,Poor,Ranch,332800.0
2536.0,2.0,2.0,3.0,3.0,4331.0,2.0,0.0,0.0,0.0,Lakeside,Poor,Modern,426300.0
3507.0,4.0,1.0,3.0,30.0,3770.0,2.5,0.0,0.0,0.0,Lakeside,Good,Cape Cod,661900.0
2071.0,6.0,2.0,2.0,20.0,19540.0,1.5,1.0,0.0,1.0,Midtown,Excellent,Ranch,546700.0
4808.0,5.0,2.5,1.0,8.0,3805.0,2.0,1.0,0.0,0.0,Midtown,Poor,Ranch,596000.0
4052.0,6.0,2.5,0.0,25.0,15233.0,3.0,0.0,1.0,0.0,Midtown,Fair,Ranch,604000.0
2904.0,1.0,2.5,2.0,26.0,15740.0,1.5,0.0,0.0,1.0,Suburbs,Excellent,Modern,571800.0
4719.0,3.0,4.0,2.0,11.0,7941.0,1.0,0.0,0.0,1.0,Eastside,Fair,Cape Cod,580700.0
2561.0,2.0,,2.0,32.0,3158.0,1.5,0.0,1.0,0.0,Lakeside,Fair,Cape Cod,450700.0
1300.0,6.0,1.5,2.0,44.0,7552.0,1.5,0.0,0.0,1.0,Uptown,Excellent,Ranch,319100.0
854.0,5.0,2.0,3.0,16.0,3234.0,2.0,0.0,0.0,0.0,Downtown,Good,Victorian,219800.0
4733.0,2.0,3.0,0.0,57.0,14100.0,1.0,1.0,1.0,0.0,Eastside,Fair,Ranch,503400.0
4827.0,4.0,2.0,1.0,36.0,17998.0,1.0,0.0,0.0,0.0,Midtown,Excellent,Colonial,880400.0
3878.0,4.0,2.0,2.0,46.0,19947.0,1.5,0.0,1.0,1.0,Lakeside,Good,Colonial,772400.0
1142.0,3.0,1.5,3.0,4.0,16408.0,2.0,0.0,0.0,0.0,Lakeside,Good,Modern,405400.0
1962.0,3.0,1.5,3.0,46.0,15943.0,1.0,1.0,0.0,0.0,Heritage,Fair,Cape Cod,283100.0
876.0,1.0,3.5,3.0,20.0,17868.0,1.5,1.0,1.0,1.0,Midtown,Excellent,Cape Cod,324300.0
920.0,3.0,3.5,3.0,42.0,15857.0,1.5,0.0,0.0,1.0,Heritage,Excellent,Ranch,245100.0
1758.0,3.0,3.5,3.0,48.0,13709.0,1.0,0.0,0.0,0.0,Downtown,Excellent,Colonial,441400.0
3160.0,5.0,2.0,2.0,15.0,19932.0,1.5,0.0,0.0,0.0,Uptown,Good,Colonial,634900.0
981.0,6.0,1.0,0.0,15.0,7805.0,1.5,0.0,1.0,1.0,Uptown,Fair,Colonial,239200.0
4933.0,5.0,,2.0,3.0,9429.0,1.0,0.0,0.0,1.0,Heritage,Poor,Colonial,537800.0
,1.0,2.0,2.0,36.0,18313.0,2.5,0.0,1.0,0.0,Eastside,Poor,Modern,307800.0
1834.0,6.0,,0.0,46.0,7598.0,1.0,1.0,1.0,0.0,Uptown,Excellent,Modern,396500.0
2919.0,3.0,4.0,3.0,24.0,7377.0,2.0,0.0,0.0,0.0,Suburbs,Fair,Cape Cod,430200.0
4097.0,3.0,4.0,2.0,9.0,4737.0,2.5,0.0,0.0,1.0,Lakeside,Poor,Modern,651300.0
2044.0,6.0,1.0,3.0,18.0,6959.0,3.0,0.0,0.0,0.0,Westside,Poor,Colonial,301900.0
904.0,6.0,3.0,0.0,24.0,12685.0,2.0,0.0,1.0,1.0,Lakeside,Poor,Ranch,232500.0
,1.0,2.0,3.0,54.0,17955.0,2.0,0.0,0.0,0.0,Midtown,Good,Colonial,191100.0
4363.0,3.0,1.5,1.0,7.0,4452.0,2.5,1.0,1.0,1.0,Suburbs,Good,Modern,689500.0
1179.0,5.0,2.5,2.0,20.0,14254.0,3.0,0.0,0.0,0.0,Uptown,Fair,Cape Cod,325000.0
3432.0,4.0,1.0,2.0,38.0,15794.0,1.5,0.0,0.0,1.0,Eastside,Good,Colonial,484400.0
2353.0,2.0,2.0,2.0,14.0,18122.0,2.5,0.0,1.0,0.0,Suburbs,Fair,Ranch,366200.0
4043.0,4.0,2.5,3.0,53.0,15500.0,2.0,1.0,0.0,0.0,Downtown,Excellent,Ranch,837500.0
960.0,6.0,1.5,0.0,,4806.0,1.0,1.0,0.0,0.0,Lakeside,Excellent,Ranch,248300.0
4560.0,2.0,3.0,2.0,22.0,10800.0,2.5,0.0,1.0,0.0,Eastside,Poor,Modern,484500.0
3702.0,5.0,2.5,3.0,44.0,19141.0,3.0,0.0,1.0,0.0,Midtown,Fair,Victorian,584800.0
2631.0,5.0,3.5,0.0,,18351.0,1.0,0.0,0.0,1.0,Eastside,Excellent,Modern,433500.0
1590.0,6.0,1.5,1.0,40.0,13029.0,1.0,0.0,0.0,1.0,Westside,Good,Ranch,271900.0
4901.0,2.0,1.0,1.0,11.0,19337.0,3.0,0.0,0.0,0.0,Downtown,Excellent,Victorian,1028700.0
1998.0,2.0,2.5,2.0,2.0,14024.0,2.0,0.0,1.0,0.0,Midtown,Fair,Ranch,396600.0
2809.0,4.0,1.5,3.0,20.0,3168.0,1.5,0.0,0.0,0.0,Uptown,Poor,Colonial,389700.0
2394.0,4.0,,3.0,7.0,18453.0,2.5,1.0,1.0,1.0,Downtown,Excellent,Modern,735600.0
1691.0,3.0,,3.0,17.0,5026.0,1.5,1.0,1.0,0.0,Downtown,Excellent,Colonial,488900.0
2491.0,5.0,3.0,1.0,38.0,8853.0,1.5,1.0,1.0,0.0,Midtown,Good,Modern,437600.0
1351.0,5.0,4.0,2.0,35.0,6285.0,1.5,0.0,0.0,0.0,Eastside,Fair,Colonial,238600.0
707.0,2.0,1.0,0.0,12.0,14952.0,2.0,0.0,0.0,0.0,Eastside,Poor,Victorian,113400.0
1946.0,5.0,2.0,1.0,1.0,2539.0,1.0,0.0,0.0,0.0,Lakeside,Good,Victorian,419700.0
1181.0,,3.5,0.0,13.0,13526.0,1.5,0.0,0.0,0.0,Midtown,Good,Colonial,260100.0
2483.0,3.0,2.5,0.0,27.0,17558.0,1.5,0.0,0.0,0.0,Eastside,Good,Ranch,343500.0
4409.0,1.0,1.5,3.0,46.0,16179.0,1.0,0.0,1.0,1.0,Lakeside,Poor,Victorian,643400.0
1399.0,3.0,1.5,3.0,21.0,7525.0,2.5,1.0,0.0,0.0,Westside,Good,Cape Cod,324700.0
705.0,6.0,3.5,2.0,17.0,18144.0,1.0,1.0,0.0,0.0,Heritage,Good,Modern,270600.0
1177.0,3.0,4.0,0.0,33.0,8516.0,3.0,0.0,0.0,0.0,Suburbs,Excellent,Modern,255400.0
2885.0,5.0,2.0,0.0,4.0,14241.0,1.0,0.0,1.0,1.0,Lakeside,Good,Cape Cod,621500.0
1881.0,1.0,2.5,0.0,13.0,11120.0,1.5,0.0,0.0,1.0,Westside,Good,Ranch,328100.0
2804.0,4.0,3.5,,,3217.0,1.0,0.0,1.0,0.0,Eastside,Fair,Modern,379800.0
825.0,3.0,1.5,0.0,31.0,2052.0,1.5,0.0,1.0,1.0,Downtown,Good,Colonial,207100.0
2132.0,5.0,1.5,1.0,26.0,5296.0,2.5,0.0,0.0,0.0,Eastside,Good,Modern,318100.0
2463.0,6.0,3.5,3.0,34.0,18823.0,1.0,0.0,1.0,0.0,Lakeside,Excellent,Cape Cod,676700.0
2554.0,4.0,1.5,3.0,37.0,19171.0,2.0,0.0,0.0,1.0,Westside,Excellent,Cape Cod,518700.0
3069.0,1.0,3.5,3.0,23.0,9381.0,2.5,0.0,0.0,1.0,Downtown,Poor,Victorian,511900.0
,3.0,2.5,1.0,52.0,19435.0,2.0,1.0,0.0,0.0,Uptown,Excellent,Cape Cod,804600.0
2709.0,1.0,4.0,2.0,55.0,2890.0,1.0,0.0,0.0,0.0,Eastside,Excellent,Modern,365300.0
4317.0,3.0,1.0,0.0,6.0,19413.0,2.5,0.0,1.0,0.0,Lakeside,Good,Ranch,857400.0
2977.0,1.0,4.0,3.0,55.0,6156.0,1.0,0.0,1.0,0.0,Midtown,Good,Colonial,445000.0
1819.0,4.0,1.5,0.0,11.0,2662.0,1.0,0.0,0.0,1.0,Lakeside,Good,Cape Cod,370500.0
1684.0,2.0,1.0,2.0,14.0,15641.0,2.0,0.0,1.0,0.0,Lakeside,Fair,Cape Cod,363300.0
,2.0,3.5,2.0,31.0,8884.0,1.5,0.0,0.0,1.0,Uptown,Fair,Cape Cod,360400.0
3269.0,1.0,2.5,3.0,1.0,7261.0,1.0,1.0,0.0,0.0,Suburbs,Excellent,Colonial,615600.0
1742.0,6.0,3.5,1.0,21.0,15674.0,2.5,0.0,1.0,1.0,Heritage,Excellent,Colonial,405500.0
4630.0,6.0,,0.0,11.0,7995.0,2.0,0.0,0.0,1.0,Eastside,Poor,Cape Cod,469700.0
2763.0,5.0,,,28.0,15551.0,3.0,0.0,1.0,1.0,Lakeside,Excellent,Ranch,718600.0
4412.0,1.0,2.5,2.0,,5514.0,2.0,1.0,0.0,0.0,Heritage,Fair,Cape Cod,494300.0
3638.0,3.0,4.0,1.0,55.0,3546.0,2.0,0.0,1.0,0.0,Midtown,Poor,Modern,400800.0
2133.0,6.0,2.0,1.0,12.0,7848.0,3.0,0.0,0.0,0.0,Downtown,Excellent,Modern,549400.0
1681.0,4.0,3.5,1.0,32.0,12970.0,1.0,1.0,0.0,0.0,Heritage,Poor,Victorian,232900.0
3898.0,1.0,4.0,1.0,28.0,6049.0,1.5,0.0,1.0,1.0,Eastside,Poor,Cape Cod,400900.0
2122.0,1.0,4.0,1.0,24.0,4571.0,2.5,0.0,0.0,0.0,Downtown,Fair,Modern,409100.0
1761.0,2.0,2.5,1.0,37.0,15484.0,1.5,0.0,0.0,0.0,Eastside,Fair,Ranch,228500.0
4700.0,6.0,3.0,1.0,59.0,10877.0,3.0,0.0,1.0,0.0,Downtown,Poor,Victorian,637900.0
2775.0,2.0,2.5,0.0,24.0,9766.0,1.5,1.0,0.0,0.0,Uptown,Poor,Cape Cod,396000.0
908.0,6.0,3.0,3.0,3.0,6314.0,2.0,0.0,0.0,0.0,Uptown,Fair,Ranch,293200.0
2827.0,5.0,2.5,0.0,54.0,2318.0,3.0,0.0,0.0,0.0,Midtown,Poor,Modern,316900.0
2681.0,6.0,2.5,0.0,55.0,2956.0,1.5,0.0,1.0,1.0,Eastside,Poor,Colonial,265100.0
4415.0,5.0,2.5,0.0,19.0,14266.0,3.0,0.0,1.0,0.0,Lakeside,Excellent,Victorian,979400.0
3759.0,2.0,,3.0,30.0,3440.0,1.0,0.0,1.0,0.0,Uptown,Good,Cape Cod,627100.0
1522.0,5.0,3.5,1.0,51.0,6444.0,1.5,1.0,0.0,0.0,Westside,Poor,Victorian,208900.0
1346.0,2.0,4.0,1.0,30.0,18396.0,2.0,0.0,0.0,0.0,Heritage,Poor,Ranch,200800.0
3295.0,2.0,3.0,1.0,28.0,8191.0,2.0,1.0,0.0,0.0,Westside,Excellent,Ranch,555900.0
903.0,2.0,,0.0,55.0,15403.0,3.0,1.0,0.0,1.0,Uptown,Fair,Modern,213300.0
2071.0,1.0,3.0,1.0,49.0,8179.0,3.0,0.0,1.0,0.0,Westside,Poor,Cape Cod,269400.0
1294.0,1.0,2.0,,30.0,18772.0,2.5,0.0,0.0,1.0,Uptown,Good,Colonial,295400.0
788.0,2.0,1.0,3.0,9.0,16793.0,2.5,1.0,1.0,0.0,Midtown,Excellent,Cape Cod,344600.0
4650.0,1.0,1.0,0.0,26.0,10459.0,1.5,0.0,1.0,0.0,Westside,Fair,Victorian,576100.0
1086.0,3.0,3.0,1.0,40.0,14319.0,3.0,0.0,1.0,1.0,Uptown,Good,Ranch,271700.0
739.0,1.0,4.0,3.0,16.0,9439.0,2.5,0.0,0.0,1.0,Downtown,Fair,Victorian,284500.0
4711.0,1.0,2.5,3.0,32.0,18999.0,1.0,0.0,0.0,0.0,Lakeside,Poor,Cape Cod,670200.0
1509.0,,2.5,2.0,39.0,8451.0,3.0,0.0,1.0,1.0,Westside,Excellent,Colonial,420600.0
4211.0,1.0,1.0,0.0,5.0,17056.0,1.5,0.0,1.0,1.0,Downtown,Excellent,Cape Cod,875700.0
834.0,1.0,3.0,1.0,34.0,13093.0,2.0,0.0,0.0,0.0,Midtown,Excellent,Modern,228900.0
1360.0,1.0,1.0,0.0,44.0,13586.0,2.0,0.0,1.0,0.0,Uptown,Poor,Colonial,171600.0
1175.0,1.0,3.5,2.0,12.0,8328.0,3.0,0.0,1.0,0.0,Heritage,Good,Modern,284000.0
3736.0,4.0,3.5,1.0,32.0,16991.0,1.5,1.0,0.0,0.0,Heritage,Good,Victorian,544000.0
3366.0,5.0,4.0,2.0,42.0,15432.0,1.5,1.0,1.0,1.0,Westside,Poor,Ranch,483800.0
2744.0,5.0,1.5,2.0,2.0,16675.0,1.0,1.0,0.0,0.0,Midtown,Excellent,Cape Cod,643500.0
1739.0,4.0,1.5,3.0,38.0,16423.0,1.5,0.0,1.0,0.0,Downtown,Poor,Colonial,316900.0
1082.0,1.0,2.0,1.0,15.0,4836.0,1.0,0.0,0.0,0.0,Suburbs,Fair,Victorian,164100.0
3147.0,5.0,3.5,3.0,23.0,17765.0,2.0,1.0,0.0,0.0,Downtown,Excellent,Modern,802700.0
1692.0,1.0,1.5,1.0,38.0,17153.0,3.0,0.0,0.0,1.0,Lakeside,Good,Ranch,324600.0
3237.0,4.0,4.0,2.0,0.0,6370.0,2.0,0.0,1.0,0.0,Downtown,Good,Modern,702100.0
3656.0,3.0,1.5,2.0,,19669.0,3.0,0.0,1.0,0.0,Westside,Fair,Colonial,566000.0
4352.0,6.0,1.0,3.0,26.0,11486.0,3.0,0.0,0.0,0.0,Heritage,Excellent,Victorian,732200.0
2824.0,2.0,1.5,1.0,56.0,7794.0,1.0,0.0,0.0,1.0,Uptown,Poor,Victorian,339300.0
720.0,4.0,3.5,3.0,0.0,6022.0,2.0,0.0,0.0,1.0,Westside,Good,Modern,295500.0
1906.0,3.0,3.0,1.0,47.0,8564.0,2.0,0.0,0.0,1.0,Heritage,Poor,Ranch,230400.0
4369.0,4.0,2.0,1.0,4.0,2676.0,1.5,1.0,1.0,0.0,Midtown,Poor,Ranch,522000.0
2992.0,6.0,3.0,1.0,29.0,14432.0,3.0,0.0,0.0,0.0,Midtown,Good,Victorian,546800.0
3362.0,5.0,3.0,2.0,25.0,14740.0,1.5,0.0,1.0,1.0,Suburbs,Fair,Ranch,498600.0
2668.0,3.0,2.5,2.0,28.0,14020.0,1.0,0.0,1.0,1.0,Midtown,Poor,Colonial,394400.0
1399.0,3.0,2.5,0.0,4.0,11881.0,2.0,0.0,0.0,0.0,Lakeside,Excellent,Modern,419200.0
4555.0,5.0,1.0,3.0,45.0,8529.0,1.5,0.0,0.0,1.0,Westside,Fair,Cape Cod,610200.0
4023.0,,1.5,3.0,16.0,15030.0,1.5,1.0,1.0,0.0,Suburbs,Excellent,Modern,730000.0
4979.0,2.0,2.5,0.0,46.0,17684.0,2.0,0.0,1.0,0.0,Eastside,Poor,Colonial,460600.0
4378.0,3.0,1.0,3.0,39.0,3577.0,2.5,0.0,1.0,1.0,Westside,Poor,Cape Cod,495600.0
1951.0,1.0,2.5,2.0,33.0,8891.0,1.5,1.0,0.0,0.0,Downtown,Fair,Victorian,328800.0
1793.0,2.0,1.0,,18.0,19919.0,1.5,0.0,0.0,1.0,Lakeside,Good,Ranch,392700.0
1768.0,3.0,3.5,1.0,39.0,17515.0,1.0,0.0,1.0,0.0,Suburbs,Fair,Modern,254900.0
4650.0,5.0,1.0,3.0,59.0,19898.0,1.5,0.0,0.0,1.0,Uptown,Poor,Victorian,598700.0
3094.0,5.0,1.0,1.0,55.0,5299.0,2.0,0.0,1.0,0.0,Midtown,Good,Colonial,441600.0
,2.0,3.0,3.0,54.0,10369.0,2.5,0.0,1.0,1.0,Eastside,Excellent,Modern,451300.0
4863.0,3.0,1.5,1.0,13.0,4346.0,1.5,0.0,0.0,1.0,Heritage,Poor,Modern,495400.0
3294.0,1.0,,0.0,35.0,17589.0,1.0,0.0,0.0,0.0,Suburbs,Fair,Colonial,387100.0
4610.0,5.0,2.0,1.0,23.0,11338.0,2.0,0.0,0.0,0.0,Uptown,Fair,Ranch,688500.0
4933.0,2.0,1.5,,58.0,6384.0,2.5,0.0,1.0,0.0,Midtown,Good,Victorian,678000.0
1041.0,5.0,3.5,2.0,57.0,3625.0,1.0,1.0,0.0,0.0,Lakeside,Poor,Ranch,187600.0
2254.0,6.0,3.0,3.0,52.0,15276.0,2.0,1.0,0.0,1.0,Heritage,Poor,Modern,319600.0
3856.0,5.0,1.5,0.0,9.0,16613.0,1.0,0.0,1.0,0.0,Midtown,Poor,Victorian,473800.0
4196.0,2.0,3.0,3.0,19.0,17826.0,2.0,1.0,1.0,1.0,Westside,Good,Colonial,744500.0
1338.0,6.0,3.0,2.0,42.0,19484.0,2.5,1.0,0.0,0.0,Heritage,Poor,Victorian,230800.0
2069.0,5.0,2.5,0.0,44.0,16663.0,2.5,0.0,1.0,0.0,Lakeside,Good,Colonial,443200.0
3057.0,4.0,3.0,3.0,21.0,16153.0,2.5,0.0,0.0,1.0,Westside,Fair,Colonial,524600.0
4136.0,6.0,4.0,1.0,8.0,16611.0,2.5,0.0,1.0,0.0,Eastside,Fair,Colonial,565600.0
1185.0,6.0,2.5,2.0,8.0,19976.0,1.5,0.0,1.0,0.0,Heritage,Excellent,Modern,363900.0
3283.0,1.0,2.0,2.0,41.0,10334.0,3.0,0.0,0.0,0.0,Suburbs,Excellent,Cape Cod,488100.0
1974.0,6.0,2.5,0.0,27.0,15654.0,1.5,0.0,0.0,0.0,Uptown,Excellent,Modern,453900.0
1630.0,5.0,3.5,0.0,29.0,16759.0,1.5,1.0,0.0,0.0,Westside,Excellent,Colonial,411700.0
2916.0,2.0,3.0,2.0,48.0,4093.0,2.5,0.0,1.0,1.0,Downtown,Poor,Cape Cod,422000.0
2480.0,2.0,1.0,1.0,1.0,14432.0,1.5,0.0,1.0,0.0,Eastside,Excellent,Ranch,458200.0
3433.0,5.0,,0.0,45.0,8098.0,1.0,1.0,0.0,1.0,Lakeside,Poor,Colonial,526600.0
2065.0,2.0,3.5,0.0,16.0,4384.0,2.5,1.0,1.0,0.0,Suburbs,Fair,Ranch,321700.0
4240.0,3.0,1.5,3.0,55.0,5066.0,2.5,1.0,0.0,0.0,Lakeside,Good,Cape Cod,747100.0
1035.0,5.0,4.0,0.0,57.0,4055.0,2.0,0.0,1.0,0.0,Midtown,Good,Ranch,167700.0
4406.0,4.0,3.5,0.0,30.0,18159.0,1.0,0.0,1.0,0.0,Lakeside,Good,Victorian,810000.0
828.0,6.0,3.5,2.0,18.0,15894.0,2.5,0.0,0.0,1.0,Westside,Good,Ranch,292900.0
,1.0,1.0,0.0,13.0,3838.0,1.0,0.0,0.0,0.0,Suburbs,Fair,Colonial,429100.0
2189.0,2.0,,2.0,10.0,13258.0,2.0,0.0,1.0,0.0,Westside,Good,Modern,402900.0
2348.0,6.0,2.5,2.0,59.0,13887.0,2.0,1.0,1.0,0.0,Downtown,Fair,Cape Cod,452200.0
781.0,4.0,3.0,2.0,11.0,11348.0,2.5,0.0,0.0,0.0,Suburbs,Fair,Ranch,233700.0
3719.0,2.0,3.5,1.0,26.0,12909.0,3.0,0.0,1.0,0.0,Heritage,Good,Ranch,542500.0
1411.0,2.0,2.0,3.0,28.0,18330.0,1.0,0.0,0.0,0.0,Heritage,Good,Colonial,258900.0
3534.0,3.0,2.5,2.0,40.0,11339.0,1.0,0.0,0.0,0.0,Downtown,Fair,Cape Cod,570700.0
3818.0,4.0,3.0,,50.0,13872.0,2.0,0.0,1.0,0.0,Midtown,Poor,Ranch,464200.0
4334.0,2.0,3.5,0.0,33.0,12279.0,3.0,0.0,0.0,1.0,Downtown,Fair,Ranch,691700.0
3744.0,4.0,3.5,1.0,45.0,9130.0,1.0,0.0,1.0,1.0,Uptown,Fair,Victorian,577400.0
1996.0,3.0,2.0,0.0,34.0,18035.0,2.0,1.0,1.0,0.0,Heritage,Poor,Colonial,252400.0
3875.0,4.0,4.0,0.0,26.0,9450.0,2.0,0.0,0.0,0.0,Suburbs,Poor,Ranch,440000.0
